Date,Open,High,Low,Close,Volume,Stock,LABEL
2014-06-03,203.49,208.0,202.59,204.94,3865509,TSLA,-1
2017-10-27,319.75,324.59,316.66,320.87,6970118,TSLA,1
2016-01-15,198.97,205.07,197.25,204.99,4251085,TSLA,-1
2012-06-14,30.18,30.65,28.62,29.39,872161,TSLA,-1
2015-03-04,199.25,202.52,197.21,202.43,4221900,TSLA,1
2012-11-27,32.1,32.66,31.52,32.15,910770,TSLA,-1
2013-04-11,42.06,44.55,41.75,43.59,3447662,TSLA,1
2013-04-15,43.5,43.8,42.51,43.3,1683184,TSLA,-1
2015-04-02,190.23,193.23,190.0,191.0,5010300,TSLA,1
2017-10-24,338.8,342.8,336.16,337.34,4488426,TSLA,1
2015-07-22,261.27,269.44,260.86,267.87,3104900,TSLA,-1
2015-03-06,199.21,200.75,192.15,193.88,6712400,TSLA,-1
2011-03-31,26.5,28.71,26.5,27.75,11519981,TSLA,-1
2012-03-20,34.98,35.2,34.57,34.96,567001,TSLA,1
2012-09-05,28.01,28.5,27.81,27.94,639227,TSLA,-1
2012-09-27,27.82,28.54,27.6,28.49,1758553,TSLA,1
2013-02-20,39.3,39.65,38.46,38.54,3115080,TSLA,1
2017-05-24,306.51,311.0,305.4,310.22,5036986,TSLA,1
2016-07-12,224.1,227.5,223.22,224.65,4004195,TSLA,-1
2017-04-20,306.51,309.15,300.23,302.51,5898135,TSLA,1
2015-04-22,212.5,221.88,211.69,219.44,7861380,TSLA,-1
2017-06-21,374.35,376.99,368.02,376.4,4923210,TSLA,1
2011-07-06,29.14,29.14,28.55,28.96,926889,TSLA,-1
2011-08-15,26.62,26.75,25.93,26.23,645358,TSLA,-1
2013-09-11,166.41,167.9,162.13,163.52,5829366,TSLA,1
2015-10-09,220.93,224.37,218.36,220.69,6156800,TSLA,1
2012-01-05,27.76,27.93,26.85,27.12,1005432,TSLA,-1
2017-05-19,315.5,316.5,310.2,310.83,4652665,TSLA,1
2014-03-19,241.39,241.55,233.51,235.84,5068487,TSLA,-1
2010-09-09,21.0,21.05,20.69,20.71,376197,TSLA,-1
2012-12-06,33.82,34.8,33.5,33.9,660397,TSLA,1
2017-05-16,317.59,320.06,315.14,317.01,4141969,TSLA,1
2012-10-23,27.38,28.56,27.37,28.39,749273,TSLA,-1
2014-06-30,239.55,244.49,239.0,240.06,4831291,TSLA,1
2017-02-28,244.19,251.0,243.9,249.99,5946842,TSLA,1
2012-10-03,29.75,29.95,29.24,29.3,1052788,TSLA,-1
2014-04-09,216.76,218.45,210.89,216.93,5152368,TSLA,1
2012-08-07,28.77,30.9,28.5,30.25,2387304,TSLA,-1
2014-05-14,188.95,193.48,187.1,190.62,5411450,TSLA,1
2013-12-13,148.05,151.8,147.32,147.65,10597604,TSLA,-1
2017-02-09,266.25,271.18,266.15,269.2,7691836,TSLA,1
2017-10-20,352.69,354.55,344.34,345.1,4926667,TSLA,1
2014-01-30,178.0,184.78,177.01,182.84,8569494,TSLA,-1
2013-06-27,106.75,110.25,106.13,109.25,8748726,TSLA,-1
2011-04-07,26.85,27.94,26.45,27.24,2810766,TSLA,-1
2017-11-09,302.5,304.46,296.3,302.99,5440335,TSLA,1
2017-08-08,357.53,368.58,357.4,365.22,7432673,TSLA,1
2017-05-23,310.46,310.73,303.48,303.86,4315220,TSLA,-1
2015-09-29,250.46,254.73,245.46,246.65,3703100,TSLA,-1
2015-04-27,222.56,238.75,222.0,231.55,11672600,TSLA,-1
2017-06-20,376.67,378.88,369.73,372.24,7421638,TSLA,1
2010-08-12,17.8,17.9,17.39,17.6,691281,TSLA,-1
2013-05-23,84.81,93.01,83.05,92.73,12038683,TSLA,1
2011-01-24,23.53,24.81,23.23,24.49,1645189,TSLA,-1
2017-07-14,323.19,328.42,321.22,327.78,5608043,TSLA,1
2014-10-29,241.2,241.5,235.64,238.1,4967639,TSLA,-1
2015-08-04,260.01,266.72,258.34,266.28,2352500,TSLA,1
2012-08-17,30.29,30.71,29.98,30.01,508122,TSLA,-1
2015-02-25,204.94,207.14,202.58,203.76,3908746,TSLA,1
2015-06-08,250.76,258.75,250.31,256.29,5016900,TSLA,1
2010-09-08,20.66,20.95,20.6,20.9,288382,TSLA,-1
2014-06-19,228.88,235.31,227.0,227.79,8797395,TSLA,1
2016-07-13,225.5,225.59,220.29,222.53,2885761,TSLA,-1
2010-09-20,20.67,21.35,20.16,21.05,947475,TSLA,-1
2012-05-23,30.56,31.05,29.5,31.02,1242790,TSLA,1
2016-02-03,183.59,183.94,170.18,173.48,6766212,TSLA,1
2011-06-28,27.79,28.25,27.67,28.11,889132,TSLA,-1
2011-08-24,23.1,23.93,22.83,23.87,684238,TSLA,-1
2014-10-31,242.51,243.12,238.75,241.7,3775327,TSLA,1
2011-01-20,24.03,24.45,22.37,22.62,2279858,TSLA,-1
2014-01-06,150.0,150.4,145.24,147.0,5365544,TSLA,1
2011-04-08,27.58,27.6,26.36,26.49,1946352,TSLA,-1
2017-10-31,320.23,331.95,320.18,331.53,5672347,TSLA,1
2015-11-03,213.85,214.44,207.75,208.35,8332400,TSLA,-1
2012-11-09,30.6,30.93,29.85,30.32,862928,TSLA,-1
2016-04-27,252.75,255.0,249.4,251.47,2977861,TSLA,1
2015-10-08,230.08,230.72,221.31,226.72,6133200,TSLA,-1
2015-02-09,215.38,217.93,211.99,217.48,3471950,TSLA,-1
2015-10-29,211.75,213.75,210.64,211.63,1805000,TSLA,-1
2012-08-23,30.0,30.85,29.65,30.73,1470974,TSLA,-1
2015-05-20,247.13,247.74,241.37,244.35,3755500,TSLA,1
2015-07-02,280.0,282.45,273.31,280.02,7163900,TSLA,1
2012-11-23,32.6,32.83,31.7,32.13,430212,TSLA,-1
2016-10-07,201.0,201.32,195.8,196.61,2944927,TSLA,1
2011-08-18,25.0,25.15,23.47,24.26,1056569,TSLA,-1
2016-04-08,260.5,260.82,248.02,250.07,6178753,TSLA,1
2014-03-17,234.95,237.93,230.5,233.98,5912591,TSLA,-1
2012-04-04,35.27,35.49,34.69,35.0,4481725,TSLA,-1
2011-02-03,23.82,23.9,23.15,23.63,512067,TSLA,-1
2014-06-24,238.66,241.88,231.63,232.5,8079243,TSLA,1
2016-09-29,205.6,207.33,200.58,200.7,2333099,TSLA,-1
2011-10-28,28.45,30.0,28.01,29.87,1263973,TSLA,-1
2016-04-22,248.89,254.0,245.71,253.75,3337973,TSLA,1
2011-02-25,22.74,23.85,22.69,23.61,1347257,TSLA,-1
2017-03-23,255.39,257.672,253.3,254.78,3320245,TSLA,1
2017-02-24,252.66,258.25,250.2,257.0,8119605,TSLA,1
2016-04-20,246.26,253.66,241.5,249.97,4735351,TSLA,-1
2010-12-16,30.0,30.91,29.65,30.81,790070,TSLA,-1
2011-06-16,27.67,28.0,25.74,26.5,1842124,TSLA,-1
2015-01-05,214.5,216.5,207.16,210.09,5365874,TSLA,1
2011-09-01,24.66,24.87,23.84,24.0,848085,TSLA,-1
2010-07-22,20.5,21.25,20.37,21.0,962345,TSLA,-1
2016-02-25,178.65,188.519,175.2,187.43,4517456,TSLA,1
2013-11-08,136.48,140.6,132.32,137.95,22468891,TSLA,-1
2015-10-30,210.4,211.63,203.89,206.93,4438900,TSLA,1
2014-02-20,215.01,215.21,206.27,209.97,18013258,TSLA,1
2011-08-30,24.5,24.77,24.09,24.63,366159,TSLA,-1
2011-07-07,29.14,30.0,29.01,29.73,1289485,TSLA,1
2017-08-22,341.13,342.24,337.37300000000005,341.35,4315392,TSLA,1
2015-06-29,261.95,265.95,260.7,262.02,3478900,TSLA,-1
2015-03-12,193.75,194.45,187.85,188.68,4158076,TSLA,-1
2014-12-31,223.09,225.68,222.25,222.41,2401892,TSLA,1
2016-01-28,190.79,191.28,182.41,189.7,3867413,TSLA,-1
2011-02-04,23.67,23.67,23.22,23.46,535918,TSLA,-1
2016-04-14,253.0,256.839,251.05,251.86,3652819,TSLA,1
2013-04-29,51.54,54.99,51.2,54.94,3639662,TSLA,-1
2016-07-29,230.7,235.28,230.24,234.79,2908610,TSLA,1
2016-09-26,206.5,211.0,206.5,208.99,2301225,TSLA,-1
2017-08-14,364.63,367.66,362.6,363.8,4508389,TSLA,1
2011-09-30,24.8,24.89,23.49,24.39,1336054,TSLA,-1
2012-12-13,35.26,35.3,32.75,33.61,2151224,TSLA,1
2011-06-03,29.95,31.5,29.5,30.13,6209334,TSLA,-1
2013-07-16,126.28,126.32,107.3,109.05,32354359,TSLA,1
2012-05-10,32.97,34.68,32.4,32.96,5638084,TSLA,-1
2011-06-07,28.94,29.39,28.26,28.37,1222099,TSLA,-1
2011-04-13,25.13,25.69,24.81,24.93,1211444,TSLA,-1
2015-07-16,264.22,267.2,263.16,266.68,1615900,TSLA,1
2011-06-29,28.5,29.09,28.07,28.29,1459208,TSLA,-1
2016-11-07,193.59,194.29,190.05,193.21,3781927,TSLA,1
2012-11-05,29.8,31.58,29.33,31.5,2048867,TSLA,-1
2017-04-05,302.04,304.88,294.2,295.0,7781867,TSLA,1
2014-05-09,179.86,183.4,177.22,182.26,8492032,TSLA,-1
2016-12-12,192.8,194.42,191.04,192.43,2404013,TSLA,1
2015-02-10,217.63,220.5,215.0,216.29,5374111,TSLA,1
2015-09-01,240.34,246.0,236.97,238.63,5454700,TSLA,1
2016-02-24,172.75,179.5,167.84,179.0,4635777,TSLA,-1
2011-11-28,32.0,33.28,31.81,32.56,681124,TSLA,-1
2016-08-25,223.11,223.8,220.77,220.96,1580160,TSLA,1
2011-09-19,24.93,25.81,23.82,25.77,1071063,TSLA,-1
2015-05-15,244.26,249.4,242.5,248.84,4525127,TSLA,1
2014-02-10,189.34,199.3,189.32,196.56,12981696,TSLA,-1
2016-06-22,199.47,205.95,195.75,196.66,22631149,TSLA,1
2010-09-22,20.87,20.95,19.8,19.87,962816,TSLA,-1
2013-03-08,38.06,39.44,37.36,38.47,912052,TSLA,1
2016-10-27,211.34,213.7,201.65,204.01,12785602,TSLA,1
2013-05-09,70.12,75.77,63.69,69.4,28582756,TSLA,-1
2015-12-03,235.48,237.45,230.0,232.71,2939533,TSLA,1
2011-10-27,28.34,28.95,28.11,28.76,869335,TSLA,-1
2012-03-16,34.99,35.89,34.83,35.32,640092,TSLA,1
2010-08-31,19.66,19.79,19.33,19.48,201012,TSLA,-1
2014-07-17,216.16,220.55,213.6,215.4,4649760,TSLA,1
2012-03-12,34.69,36.29,34.6,36.01,1964520,TSLA,-1
2017-04-07,297.5,302.69,297.15,302.54,4579613,TSLA,1
2016-01-19,208.71,210.47,200.78,204.72,4038600,TSLA,-1
2011-03-02,23.82,24.28,23.73,24.02,663294,TSLA,-1
2015-08-13,239.86,246.48,239.12,242.51,4689100,TSLA,1
2014-07-18,215.95,221.21,215.93,220.02,4258376,TSLA,-1
2012-02-22,34.5,34.72,32.5,34.22,1654985,TSLA,-1
2011-02-07,23.26,23.26,22.88,23.07,895011,TSLA,-1
2015-10-20,227.72,228.6,202.0,213.03,12455898,TSLA,1
2010-08-20,18.65,19.11,18.51,19.1,297499,TSLA,-1
2011-11-16,33.48,35.0,33.4,34.94,1833136,TSLA,1
2017-06-30,363.71,366.767,359.619,361.61,5826818,TSLA,1
2010-09-17,21.02,21.32,19.8,20.23,1174860,TSLA,-1
2015-01-30,203.96,207.47,203.0,203.6,3006739,TSLA,1
2017-07-31,335.5,341.49,321.04,323.47,8526933,TSLA,1
2011-12-20,28.05,28.45,27.72,27.9,843281,TSLA,-1
2017-09-07,345.98,352.48,343.45,350.61,4235606,TSLA,1
2015-06-15,249.7,251.28,246.01,250.38,2186100,TSLA,-1
2013-09-03,173.33,173.7,166.4,168.94,12049024,TSLA,-1
2016-04-11,251.0,258.99,245.3,249.92,7916097,TSLA,1
2011-07-18,27.34,27.45,26.63,27.23,851877,TSLA,-1
2015-01-14,185.83,195.2,185.0,192.69,11550804,TSLA,1
2014-07-08,218.65,220.96,214.27,219.07,7841502,TSLA,1
2013-09-26,186.7,189.68,185.61,188.64,6616743,TSLA,-1
2011-06-06,30.1,30.13,28.26,28.7,2331017,TSLA,-1
2012-07-06,30.99,31.73,30.8,30.99,784461,TSLA,1
2011-05-20,28.25,28.28,27.35,27.97,842534,TSLA,-1
2012-05-21,27.58,29.26,27.12,28.77,1528559,TSLA,1
2014-02-11,198.97,202.2,192.7,196.62,10713680,TSLA,1
2011-04-14,24.84,25.28,24.2,25.14,983382,TSLA,-1
2012-11-08,31.02,31.88,30.94,31.31,1273986,TSLA,1
2015-06-05,246.16,249.7,245.68,249.14,3022000,TSLA,1
2015-11-20,223.49,225.0,213.58,220.01,4400700,TSLA,-1
2011-01-13,26.96,26.97,26.16,26.22,723522,TSLA,-1
2014-01-13,145.78,147.0,137.82,139.34,6317607,TSLA,1
2013-10-03,175.04,179.69,168.0,173.31,23795031,TSLA,1
2016-02-09,142.32,159.79,141.05,148.25,7950407,TSLA,-1
2015-08-17,255.56,256.59,250.51,254.99,7176600,TSLA,1
2015-06-01,251.41,251.6,247.47,249.45,2505057,TSLA,-1
2016-07-14,223.12,224.94,221.05,221.53,2190373,TSLA,-1
2015-12-29,230.06,237.72,229.55,237.19,2406290,TSLA,1
2013-01-15,33.11,34.25,33.08,33.9,1624389,TSLA,-1
2016-06-15,216.95,221.9,215.13,217.7,2780560,TSLA,1
2011-10-18,27.3,28.43,26.71,28.34,999690,TSLA,-1
2017-08-28,347.28,347.35,339.72,345.66,3749288,TSLA,1
2016-09-27,209.65,209.982,204.609,205.81,2517231,TSLA,-1
2010-09-13,20.89,20.9,20.5,20.72,360703,TSLA,-1
2010-12-21,31.8,32.69,31.71,32.26,777678,TSLA,1
2011-10-25,28.23,28.86,27.8,28.25,654371,TSLA,-1
2015-11-10,223.48,223.7,216.08,216.5,4617000,TSLA,1
2011-05-27,29.54,29.67,28.82,29.55,1687069,TSLA,-1
2011-05-24,27.02,27.5,26.6,26.72,613673,TSLA,-1
2013-01-16,33.85,34.23,33.73,34.1,1378138,TSLA,1
2014-09-19,257.99,261.43,255.27,259.32,6811091,TSLA,1
2016-12-16,198.08,202.59,197.6,202.49,3645735,TSLA,-1
2012-10-08,28.86,29.4,28.61,29.25,890006,TSLA,-1
2016-08-09,226.82,231.538,226.65,229.08,1734218,TSLA,1
2013-07-15,133.03,133.26,126.82,127.26,9922869,TSLA,-1
2013-06-07,98.0,102.9,96.7,102.04,10713391,TSLA,-1
2015-03-19,202.0,204.59,194.53,195.65,8475200,TSLA,1
2011-06-21,26.24,27.73,26.0,27.53,1496563,TSLA,-1
2017-06-05,338.5,348.44,334.21,347.32,6770516,TSLA,1
2013-09-16,168.0,170.85,165.85,166.58,7587089,TSLA,-1
2012-10-17,28.25,28.84,27.8,28.819000000000003,667963,TSLA,-1
2017-02-21,275.45,281.4,274.01,277.39,5606590,TSLA,1
2011-09-15,24.58,24.93,24.33,24.82,562512,TSLA,-1
2012-11-21,32.61,33.47,32.286,32.47,963133,TSLA,1
2015-07-17,272.42,275.54,268.25,274.66,5004000,TSLA,1
2013-09-12,164.0,166.76,160.51,164.93,6141724,TSLA,-1
2015-08-19,260.33,260.65,255.02,255.25,3604200,TSLA,1
2015-03-09,194.39,194.49,188.25,190.88,6736700,TSLA,-1
2012-08-01,27.99,27.99,26.03,26.25,1592217,TSLA,-1
2015-01-28,206.11,206.37,198.42,199.37,3120021,TSLA,1
2012-07-09,30.94,31.83,30.67,31.49,910409,TSLA,-1
2015-09-22,259.03,262.65,255.87,260.94,3664300,TSLA,1
2012-05-09,30.3,30.77,29.76,30.06,1935993,TSLA,-1
2011-02-08,23.78,25.25,23.0,24.49,3505183,TSLA,-1
2014-12-08,221.21,224.86,212.34,214.36,9224167,TSLA,1
2016-11-15,182.78,186.43,182.05,183.77,3902018,TSLA,-1
2014-05-07,209.64,210.2,197.25,201.35,10129172,TSLA,1
2017-08-17,361.21,363.3,351.59,351.92,5011609,TSLA,1
2014-11-18,255.86,259.99,255.51,257.7,4473070,TSLA,-1
2014-01-31,178.85,186.0,178.51,181.41,6509964,TSLA,-1
2010-08-17,18.96,19.4,18.78,19.15,447881,TSLA,-1
2015-09-09,252.05,254.25,248.3,248.91,3390700,TSLA,1
2012-09-11,27.76,28.16,27.4,27.8,1014871,TSLA,-1
2013-07-29,129.32,135.37,128.25,134.62,9684653,TSLA,1
2010-11-02,21.68,21.88,21.05,21.25,322465,TSLA,-1
2015-07-23,269.65,269.9,265.27,267.2,2227200,TSLA,1
2011-02-02,24.16,24.18,23.67,23.94,569472,TSLA,-1
2013-09-09,163.12,164.5,158.51,160.7,14340606,TSLA,1
2015-10-13,213.28,222.52,211.13,219.25,5171500,TSLA,1
2014-12-05,228.67,229.39,222.26,223.71,6062811,TSLA,1
2011-12-22,27.6,28.05,27.3,27.77,1009302,TSLA,-1
2013-11-20,126.08,127.45,119.06,121.11,13840027,TSLA,1
2013-02-22,35.72,36.39,35.6,36.11,2547831,TSLA,-1
2016-11-03,189.0,191.47,187.04,187.42,2653023,TSLA,1
2011-06-27,27.73,28.28,27.31,27.46,1809367,TSLA,-1
2013-04-23,51.0,52.92,50.66,51.01,3737450,TSLA,1
2011-05-25,26.9,29.01,26.17,28.98,4693149,TSLA,-1
2016-10-21,198.6,201.57,197.41,200.09,2205166,TSLA,1
2012-04-09,34.1,34.29,33.1,33.15,1555475,TSLA,-1
2010-07-20,21.85,21.85,20.05,20.3,1825231,TSLA,-1
2013-08-21,150.0,150.31,146.25,147.86,6258960,TSLA,1
2016-11-30,191.0,191.89,187.5,189.4,3433565,TSLA,1
2012-01-19,27.02,27.74,26.61,26.76,1246222,TSLA,-1
2012-02-28,33.69,34.44,33.17,33.81,612183,TSLA,1
2014-03-24,229.9,229.9,210.27,220.17,11332947,TSLA,1
2013-09-30,189.0,194.5,188.0,193.37,8929920,TSLA,-1
2016-06-10,227.39,227.97,218.422,218.79,5278017,TSLA,1
2011-10-26,28.25,28.37,27.4,27.98,510479,TSLA,-1
2014-05-06,216.6,218.66,206.85,207.28,5633016,TSLA,1
2013-02-07,39.19,39.68,38.95,39.48,1197521,TSLA,-1
2014-05-08,182.0,194.4,178.0,178.59,20046132,TSLA,1
2012-07-10,31.54,32.48,30.89,31.27,758352,TSLA,-1
2015-04-01,188.7,192.3,186.05,187.59,3794600,TSLA,1
2012-08-13,29.69,31.3,29.101,31.17,870050,TSLA,-1
2012-01-11,27.62,28.38,27.3,28.23,672239,TSLA,-1
2011-06-10,27.52,28.3,27.35,27.86,1566532,TSLA,-1
2016-10-18,195.99,199.47,193.26,199.1,4921260,TSLA,1
2014-10-20,226.72,232.4,225.51,230.47,3497790,TSLA,1
2013-09-04,169.77,171.62,165.56,170.62,11470189,TSLA,-1
2015-02-24,207.29,207.29,201.7,204.11,6601022,TSLA,1
2012-08-20,30.15,30.39,29.1,29.51,1179008,TSLA,-1
2015-06-02,248.92,249.4,246.3,248.35,2129440,TSLA,1
2017-07-05,347.2,347.24,326.33,327.09,17005963,TSLA,1
2011-03-29,23.31,24.0,23.21,23.92,755591,TSLA,-1
2012-11-26,32.11,32.3,31.62,32.27,496219,TSLA,1
2013-10-22,170.5,177.78,166.11,171.54,11391444,TSLA,1
2011-12-02,32.83,33.69,32.4,33.3,802718,TSLA,-1
2017-06-01,344.0,344.88,337.29,340.37,7602583,TSLA,1
2015-12-23,232.18,233.45,228.13,229.7,1554900,TSLA,-1
2011-05-19,27.0,28.44,26.6,28.2,2655067,TSLA,-1
2017-03-09,247.63,248.66,243.0,244.9,3852052,TSLA,1
2012-09-20,30.93,31.5,30.68,30.9,912372,TSLA,-1
2016-03-31,229.34,237.42,225.01,229.77,6849312,TSLA,1
2012-02-02,29.72,30.88,29.6,30.25,791484,TSLA,-1
2016-06-28,201.89,204.05,199.41,201.79,5725343,TSLA,1
2015-05-06,234.1,234.47,228.2,230.43,5235820,TSLA,1
2012-06-21,34.26,34.28,31.84,32.19,1891895,TSLA,-1
2010-07-19,21.37,22.25,20.92,21.91,2486489,TSLA,-1
2015-12-14,217.51,220.92,214.87,218.58,2830798,TSLA,1
2013-04-30,56.0,58.18,53.76,53.99,5522648,TSLA,-1
2010-10-20,20.16,20.69,20.04,20.65,312444,TSLA,-1
2016-04-15,251.31,254.6,249.12,254.51,3430213,TSLA,1
2014-12-01,241.16,242.47,229.01,231.64,8617984,TSLA,-1
2017-10-30,319.18,323.78,317.25,320.08,4254378,TSLA,1
2014-12-17,193.06,206.65,192.65,205.82,7365964,TSLA,-1
2013-10-07,182.38,186.73,180.26,183.07,11475373,TSLA,-1
2014-03-14,235.29,236.94,228.32,230.97,8289518,TSLA,1
2014-11-12,249.72,252.34,245.58,249.1,5868808,TSLA,1
2016-07-08,217.8,219.81,214.5,216.78,3209618,TSLA,-1
2012-09-13,28.57,29.5,28.48,29.48,1485359,TSLA,-1
2017-09-21,374.9,376.83,364.51,366.48,4612621,TSLA,1
2011-11-09,30.87,31.49,30.3,30.88,890257,TSLA,-1
2014-01-16,162.5,172.7,162.4,170.97,11972723,TSLA,1
2013-09-25,183.56,186.3,180.5,185.24,8245040,TSLA,1
2011-03-03,24.48,24.79,24.06,24.36,640140,TSLA,-1
2012-08-21,29.58,30.0,29.0,29.11,761516,TSLA,1
2017-08-24,352.52,356.66,349.74,352.93,4576004,TSLA,1
2016-10-26,201.0,203.19,200.1,202.24,3201936,TSLA,-1
2012-12-27,33.5,33.91,33.0,33.69,561085,TSLA,-1
2011-09-22,25.64,26.11,24.88,25.63,775802,TSLA,-1
2012-04-23,32.86,32.97,31.71,31.94,890715,TSLA,1
2015-11-13,212.95,212.99,206.52,207.19,3430300,TSLA,1
2012-03-01,33.51,34.5,33.31,34.41,703435,TSLA,-1
2015-04-15,207.46,209.59,206.6,207.83,1946934,TSLA,1
2016-06-14,218.88,222.2,212.53,214.95,2941462,TSLA,1
2011-08-11,24.04,25.75,24.0,25.3,829884,TSLA,-1
2011-08-03,27.5,27.83,26.34,27.2,1800828,TSLA,1
2010-07-15,19.94,21.5,19.0,19.89,3745297,TSLA,-1
2017-06-26,386.69,386.95,373.1,377.49,6597603,TSLA,1
2013-08-08,154.35,158.88,150.46,153.48,27241791,TSLA,-1
2017-01-04,214.75,228.0,214.31,226.99,11125409,TSLA,1
2016-12-06,185.52,186.58,182.683,185.85,3350536,TSLA,-1
2013-05-15,81.8,86.88,78.11,84.84,16763009,TSLA,-1
2015-01-20,193.87,194.12,187.04,191.93,6100563,TSLA,1
2016-07-19,225.0,229.1,224.75,225.26,2783923,TSLA,1
2011-06-09,27.43,28.1,27.1,27.62,1603120,TSLA,-1
2015-11-23,217.35,219.18,214.68,217.75,2526100,TSLA,1
2012-01-09,27.0,27.49,26.12,27.25,896951,TSLA,-1
2013-11-22,121.58,122.75,117.93,121.38,11100202,TSLA,1
2016-02-18,172.42,172.95,164.77,166.77,3527362,TSLA,1
2011-08-09,24.4,25.45,23.7,25.06,1333382,TSLA,-1
2013-03-04,34.77,35.83,34.7,35.58,1757660,TSLA,1
2012-07-26,29.9,30.0,27.64,28.13,2263005,TSLA,-1
2015-07-20,275.0,286.65,272.54,282.26,4978400,TSLA,1
2012-04-10,33.15,33.85,32.1,32.46,1847669,TSLA,-1
2016-10-06,202.46,204.21,200.21,201.0,4506877,TSLA,1
2014-03-03,237.26,251.65,234.99,250.56,13098203,TSLA,1
2011-03-28,22.7,23.54,22.55,23.25,1058018,TSLA,-1
2011-11-23,31.76,32.05,31.25,31.45,451713,TSLA,1
2010-12-22,32.25,32.86,31.7,32.63,833256,TSLA,1
2016-04-28,249.85,253.43,247.44,247.71,2128265,TSLA,1
2012-06-05,27.84,28.39,27.56,27.91,630885,TSLA,-1
2011-06-08,28.41,28.6,27.02,27.12,1695836,TSLA,-1
2011-07-20,28.0,30.44,27.8,28.69,3022479,TSLA,1
2015-10-05,248.84,249.84,244.13,246.15,3688888,TSLA,1
2016-02-22,170.12,178.91,169.85,177.74,4417725,TSLA,-1
2011-08-05,24.99,25.38,22.83,24.24,1964055,TSLA,-1
2011-12-29,28.59,29.34,28.55,28.73,488150,TSLA,1
2015-05-18,246.86,249.9,246.0,248.75,3352368,TSLA,1
2013-08-28,169.17,171.5,163.25,166.45,14734886,TSLA,-1
2014-07-22,222.19,223.3,219.11,219.58,2730401,TSLA,1
2011-07-19,27.58,28.11,27.54,27.89,1026048,TSLA,-1
2012-11-14,31.96,32.12,31.2,31.38,871315,TSLA,1
2016-02-08,157.105,157.15,146.0,148.03,7657160,TSLA,1
2012-09-07,28.55,29.57,28.5,29.35,953151,TSLA,-1
2012-03-07,33.11,33.3,32.91,33.12,274729,TSLA,1
2012-07-23,31.05,31.3,30.62,30.66,1386743,TSLA,-1
2015-07-15,266.74,267.49,262.08,263.14,2020863,TSLA,1
2013-07-22,119.89,126.68,119.88,122.43,9797717,TSLA,-1
2014-01-29,175.3,179.09,173.13,175.23,5952736,TSLA,1
2010-12-15,28.67,29.97,28.53,29.6,742900,TSLA,-1
2012-07-12,31.29,33.01,30.8,32.7,1125670,TSLA,1
2017-10-23,349.88,349.95,336.25,337.02,5740366,TSLA,1
2014-07-25,222.72,226.97,221.75,223.57,3090136,TSLA,-1
2015-09-04,240.89,244.09,238.2,241.93,3689100,TSLA,1
2013-04-02,43.6,45.5,43.51,44.34,6636142,TSLA,-1
2013-08-30,166.37,169.21,163.96,169.0,11017264,TSLA,1
2014-04-22,206.25,219.33,205.01,218.64,9805662,TSLA,1
2013-10-17,183.54,184.8,180.99,182.8,6696850,TSLA,-1
2015-03-13,188.92,191.75,187.32,188.68,5434200,TSLA,1
2017-03-22,251.56,255.07,250.51,255.01,4059297,TSLA,1
2011-04-20,25.7,26.09,25.3,25.75,837169,TSLA,-1
2014-03-10,242.7,243.0,236.06,238.84,7745749,TSLA,1
2015-10-15,216.43,221.73,213.7,221.31,2844200,TSLA,-1
2014-07-07,227.5,229.78,220.4,222.66,5897694,TSLA,1
2012-01-06,27.25,27.79,26.41,26.91,986287,TSLA,-1
2010-12-28,25.85,26.75,25.0,26.41,4056270,TSLA,-1
2010-08-19,18.54,19.25,18.33,18.79,579082,TSLA,-1
2013-04-05,42.0,42.0,40.5,41.37,1552389,TSLA,1
2017-05-09,309.38,321.99,309.1,321.26,9664729,TSLA,1
2012-05-15,30.26,30.96,29.22,29.43,1585682,TSLA,-1
2010-12-08,32.48,32.49,31.52,32.37,659980,TSLA,1
2010-08-24,19.25,19.71,18.95,19.2,673074,TSLA,-1
2013-03-22,36.2,36.8,36.2,36.62,446235,TSLA,1
2015-11-18,214.5,221.38,212.52,221.07,2811900,TSLA,1
2014-07-10,217.18,222.22,216.04,219.46,4864542,TSLA,-1
2014-07-11,220.61,221.6,217.6,218.13,3305747,TSLA,-1
2017-04-13,296.7,307.39,295.3,304.0,9175128,TSLA,1
2011-01-12,27.01,27.4,26.52,26.96,964722,TSLA,-1
2011-11-14,33.0,33.54,32.62,33.22,1325656,TSLA,1
2016-11-09,186.875,192.0,183.95,190.06,8131514,TSLA,1
2010-09-10,20.75,20.93,19.76,20.17,385689,TSLA,-1
2015-10-23,215.0,215.35,207.69,209.09,4235400,TSLA,1
2015-09-15,252.75,254.6,249.5,253.57,2933400,TSLA,1
2015-07-21,270.05,273.5,266.55,266.77,6108600,TSLA,1
2014-03-27,212.37,213.6,203.0,207.32,9505308,TSLA,-1
2012-08-15,29.39,29.7,28.81,29.4,525385,TSLA,-1
2016-03-15,214.27,218.97,211.5,218.34,3180452,TSLA,1
2010-10-12,20.2,20.28,20.03,20.24,243912,TSLA,-1
2016-11-01,198.04,198.5,188.105,190.79,7060036,TSLA,1
2012-11-13,31.29,32.0,30.72,31.614,998263,TSLA,-1
2016-05-26,220.5,225.26,219.05,225.12,3560997,TSLA,1
2013-08-16,141.63,143.91,140.97,142.0,7101590,TSLA,-1
